,image,mask
1033,USM_0050522_abide_msp.nii-slice000.jpg,USM_0050522_abide_cc.nii-slice000.jpg
1034,USM_0050523_abide_msp.nii-slice000.jpg,USM_0050523_abide_cc.nii-slice000.jpg
1035,USM_0050524_abide_msp.nii-slice000.jpg,USM_0050524_abide_cc.nii-slice000.jpg
1036,USM_0050525_abide_msp.nii-slice000.jpg,USM_0050525_abide_cc.nii-slice000.jpg
1037,USM_0050526_abide_msp.nii-slice000.jpg,USM_0050526_abide_cc.nii-slice000.jpg
1038,USM_0050527_abide_msp.nii-slice000.jpg,USM_0050527_abide_cc.nii-slice000.jpg
1039,USM_0050528_abide_msp.nii-slice000.jpg,USM_0050528_abide_cc.nii-slice000.jpg
1040,USM_0050529_abide_msp.nii-slice000.jpg,USM_0050529_abide_cc.nii-slice000.jpg
1041,USM_0050530_abide_msp.nii-slice000.jpg,USM_0050530_abide_cc.nii-slice000.jpg
1042,USM_0050531_abide_msp.nii-slice000.jpg,USM_0050531_abide_cc.nii-slice000.jpg
1043,USM_0050532_abide_msp.nii-slice000.jpg,USM_0050532_abide_cc.nii-slice000.jpg
1044,Yale_0050551_abide_msp.nii-slice000.jpg,Yale_0050551_abide_cc.nii-slice000.jpg
1045,Yale_0050552_abide_msp.nii-slice000.jpg,Yale_0050552_abide_cc.nii-slice000.jpg
1046,Yale_0050553_abide_msp.nii-slice000.jpg,Yale_0050553_abide_cc.nii-slice000.jpg
1047,Yale_0050554_abide_msp.nii-slice000.jpg,Yale_0050554_abide_cc.nii-slice000.jpg
1048,Yale_0050555_abide_msp.nii-slice000.jpg,Yale_0050555_abide_cc.nii-slice000.jpg
1049,Yale_0050556_abide_msp.nii-slice000.jpg,Yale_0050556_abide_cc.nii-slice000.jpg
1050,Yale_0050557_abide_msp.nii-slice000.jpg,Yale_0050557_abide_cc.nii-slice000.jpg
1051,Yale_0050558_abide_msp.nii-slice000.jpg,Yale_0050558_abide_cc.nii-slice000.jpg
1052,Yale_0050559_abide_msp.nii-slice000.jpg,Yale_0050559_abide_cc.nii-slice000.jpg
1053,Yale_0050560_abide_msp.nii-slice000.jpg,Yale_0050560_abide_cc.nii-slice000.jpg
1054,Yale_0050561_abide_msp.nii-slice000.jpg,Yale_0050561_abide_cc.nii-slice000.jpg
1055,Yale_0050562_abide_msp.nii-slice000.jpg,Yale_0050562_abide_cc.nii-slice000.jpg
1056,Yale_0050563_abide_msp.nii-slice000.jpg,Yale_0050563_abide_cc.nii-slice000.jpg
1057,Yale_0050564_abide_msp.nii-slice000.jpg,Yale_0050564_abide_cc.nii-slice000.jpg
1058,Yale_0050565_abide_msp.nii-slice000.jpg,Yale_0050565_abide_cc.nii-slice000.jpg
1059,Yale_0050566_abide_msp.nii-slice000.jpg,Yale_0050566_abide_cc.nii-slice000.jpg
1060,Yale_0050567_abide_msp.nii-slice000.jpg,Yale_0050567_abide_cc.nii-slice000.jpg
1061,Yale_0050568_abide_msp.nii-slice000.jpg,Yale_0050568_abide_cc.nii-slice000.jpg
1062,Yale_0050569_abide_msp.nii-slice000.jpg,Yale_0050569_abide_cc.nii-slice000.jpg
1063,Yale_0050570_abide_msp.nii-slice000.jpg,Yale_0050570_abide_cc.nii-slice000.jpg
1064,Yale_0050571_abide_msp.nii-slice000.jpg,Yale_0050571_abide_cc.nii-slice000.jpg
1065,Yale_0050572_abide_msp.nii-slice000.jpg,Yale_0050572_abide_cc.nii-slice000.jpg
1066,Yale_0050573_abide_msp.nii-slice000.jpg,Yale_0050573_abide_cc.nii-slice000.jpg
1067,Yale_0050574_abide_msp.nii-slice000.jpg,Yale_0050574_abide_cc.nii-slice000.jpg
1068,Yale_0050575_abide_msp.nii-slice000.jpg,Yale_0050575_abide_cc.nii-slice000.jpg
1069,Yale_0050576_abide_msp.nii-slice000.jpg,Yale_0050576_abide_cc.nii-slice000.jpg
1070,Yale_0050577_abide_msp.nii-slice000.jpg,Yale_0050577_abide_cc.nii-slice000.jpg
1071,Yale_0050578_abide_msp.nii-slice000.jpg,Yale_0050578_abide_cc.nii-slice000.jpg
1072,Yale_0050601_abide_msp.nii-slice000.jpg,Yale_0050601_abide_cc.nii-slice000.jpg
1073,Yale_0050602_abide_msp.nii-slice000.jpg,Yale_0050602_abide_cc.nii-slice000.jpg
1074,Yale_0050603_abide_msp.nii-slice000.jpg,Yale_0050603_abide_cc.nii-slice000.jpg
1075,Yale_0050604_abide_msp.nii-slice000.jpg,Yale_0050604_abide_cc.nii-slice000.jpg
1076,Yale_0050605_abide_msp.nii-slice000.jpg,Yale_0050605_abide_cc.nii-slice000.jpg
1077,Yale_0050606_abide_msp.nii-slice000.jpg,Yale_0050606_abide_cc.nii-slice000.jpg
1078,Yale_0050607_abide_msp.nii-slice000.jpg,Yale_0050607_abide_cc.nii-slice000.jpg
1079,Yale_0050608_abide_msp.nii-slice000.jpg,Yale_0050608_abide_cc.nii-slice000.jpg
1080,Yale_0050609_abide_msp.nii-slice000.jpg,Yale_0050609_abide_cc.nii-slice000.jpg
1081,Yale_0050610_abide_msp.nii-slice000.jpg,Yale_0050610_abide_cc.nii-slice000.jpg
1082,Yale_0050611_abide_msp.nii-slice000.jpg,Yale_0050611_abide_cc.nii-slice000.jpg
1083,Yale_0050612_abide_msp.nii-slice000.jpg,Yale_0050612_abide_cc.nii-slice000.jpg
1084,Yale_0050613_abide_msp.nii-slice000.jpg,Yale_0050613_abide_cc.nii-slice000.jpg
1085,Yale_0050614_abide_msp.nii-slice000.jpg,Yale_0050614_abide_cc.nii-slice000.jpg
1086,Yale_0050615_abide_msp.nii-slice000.jpg,Yale_0050615_abide_cc.nii-slice000.jpg
1087,Yale_0050616_abide_msp.nii-slice000.jpg,Yale_0050616_abide_cc.nii-slice000.jpg
1088,Yale_0050617_abide_msp.nii-slice000.jpg,Yale_0050617_abide_cc.nii-slice000.jpg
1089,Yale_0050618_abide_msp.nii-slice000.jpg,Yale_0050618_abide_cc.nii-slice000.jpg
1090,Yale_0050619_abide_msp.nii-slice000.jpg,Yale_0050619_abide_cc.nii-slice000.jpg
1091,Yale_0050620_abide_msp.nii-slice000.jpg,Yale_0050620_abide_cc.nii-slice000.jpg
1092,Yale_0050621_abide_msp.nii-slice000.jpg,Yale_0050621_abide_cc.nii-slice000.jpg
1093,Yale_0050622_abide_msp.nii-slice000.jpg,Yale_0050622_abide_cc.nii-slice000.jpg
1094,Yale_0050623_abide_msp.nii-slice000.jpg,Yale_0050623_abide_cc.nii-slice000.jpg
1095,Yale_0050624_abide_msp.nii-slice000.jpg,Yale_0050624_abide_cc.nii-slice000.jpg
1096,Yale_0050625_abide_msp.nii-slice000.jpg,Yale_0050625_abide_cc.nii-slice000.jpg
1097,Yale_0050626_abide_msp.nii-slice000.jpg,Yale_0050626_abide_cc.nii-slice000.jpg
1098,Yale_0050627_abide_msp.nii-slice000.jpg,Yale_0050627_abide_cc.nii-slice000.jpg
1099,Yale_0050628_abide_msp.nii-slice000.jpg,Yale_0050628_abide_cc.nii-slice000.jpg
